,subject_id,Fz,Mx,My,CoPx,CoPy,Second
992,17,576.03644908,21.76743238,30.33465045,-0.052661013,0.037788243,32.0
993,17,576.0638605200000,25.8882666,30.29036014,-0.052581651,0.044939692,33.0
994,17,576.096538,27.13251578,29.34279542,-0.050933805,0.047097137,34.0
995,17,576.06012622,23.86277426,29.89379183,-0.051893508,0.04142418,35.0
996,17,576.0722256100000,25.18093717,30.35766008,-0.052697133,0.043711998,36.0
997,17,576.0397020970000,28.770220570000000,28.11284727,-0.048804019,0.049944841,37.0
998,17,576.24185322,34.21400268,28.42143276,-0.049321972,0.059373215,38.0
999,17,576.04580879,37.50724014,29.70674451,-0.051569487,0.065113409,39.0
1000,17,576.12623916,31.94706178,31.52021194,-0.054710806,0.05545226,40.0
1001,17,576.12879806,33.436320270000000,31.48028421,-0.054640315,0.0580361219999999,41.0
1002,17,576.18581678,35.90976793,30.50101167,-0.052935884,0.062323461,42.0
1003,17,576.163218302,32.84229715,31.86000685,-0.055296669,0.057002374,43.0
1004,17,576.029111898,36.26287934,31.7444316,-0.055111211,0.062952864,44.0
1005,17,576.314752043,32.97753007,32.26098259,-0.055980478,0.057222708,45.0
1006,17,576.156190638,31.22236636,29.74948989,-0.051635433,0.054191959,46.0
1007,17,576.0815091500000,36.85567752,32.08235825,-0.055691066,0.063976911,47.0
1008,17,576.0884539250000,29.71739445,32.35955889,-0.056171078,0.051584918,48.0
1009,17,576.100932682,28.33518803,31.75318586,-0.055117261,0.049184551,49.0
1010,17,576.0760654,27.64960429,31.56488146,-0.054792395,0.047996006,50.0
1011,17,576.216319964,32.26848063,29.44015181,-0.051092132,0.0560007499999999,51.0
1012,17,576.00046693,30.63574757,30.94598304,-0.053725357,0.0531875849999999,52.0
1013,17,575.989804146,29.04238084,32.76541623,-0.056885973,0.050421681,53.0
1014,17,576.20807242,26.415746650000000,31.6618471,-0.054948396,0.045843917,54.0
1015,17,576.061798253,30.54600643,31.13525133,-0.054048476,0.053025548,55.0
1016,17,576.062642053,28.97773312,31.78540485,-0.055177101,0.0503028109999999,56.0
1017,17,576.2658713700000,27.05091245,32.42718442,-0.056271215,0.046941773,57.0
1018,17,575.7109524,28.87963925,32.49374633,-0.056442113,0.050161926,58.0
1019,17,576.111687747,25.8827658,33.386198040000000,-0.057953272,0.044923813,59.0
1020,18,894.56779619,29.74906426,3.65206565,-0.0040823859999999,0.033253259,0.0
1021,18,894.69035178,36.486275720000000,-0.29292963,0.000327229,0.040781084,1.0
1022,18,894.8303430250000,40.56299974,0.38708916,-0.0004326769999999,0.0453304339999999,2.0
1023,18,894.693183069,36.15451361,1.5190987500000000,-0.001697902,0.040410378,3.0
1024,18,894.740620423,41.06386702,3.31353595,-0.003703519,0.0458948329999999,4.0
1025,18,894.6309754800000,30.39783054,4.33266676,-0.004842901,0.0339782129999999,5.0
1026,18,894.776402801,35.276262560000000,6.1893167700000000,-0.00691726,0.039424911,6.0
1027,18,894.472701137,32.28153009,1.10423589,-0.001234421,0.036089195,7.0
1028,18,894.64460968,31.35487243,-1.32484837,0.00148084,0.035047382,8.0
1029,18,894.62288611,29.4832382,-0.60231576,0.00067312,0.032956043,9.0
1030,18,894.52957555,30.63236041,-2.14393599,0.0023966409999999,0.034244266,10.0
1031,18,894.6473835060000,33.083223100000000,0.11943178,-0.000133666,0.036979725,11.0
1032,18,894.6586540860000,34.12513339,-1.06511645,0.001190557,0.03814339,12.0
1033,18,894.62682977,31.241925620000000,-0.22396861,0.000250276,0.034921788,13.0
1034,18,894.4493795800000,23.932545450000000,-0.35354267,0.0003952109999999,0.0267568139999999,14.0
1035,18,894.5763687,19.02364938,0.42387076,-0.000473903,0.021265084,15.0
1036,18,894.57341411,23.46109312,-2.77238845,0.003098983,0.02622583,16.0
1037,18,894.56373547,23.47782217,-3.94797234,0.004413175,0.0262446449999999,17.0
1038,18,894.36241661,21.59016664,-3.38665333,0.003786771,0.024140302,18.0
1039,18,894.75799478,24.58246964,-2.38315576,0.002663457,0.027474312,19.0
1040,18,894.45064824,28.30537847,-2.9366842,0.0032831899999999,0.031645342,20.0
1041,18,894.49615478,24.49638531,-1.57775872,0.001763729,0.027384495,21.0
1042,18,894.6031689600000,16.26789079,-2.05510254,0.002297292,0.018184093,22.0
1043,18,894.5670313300000,19.7940395,-2.78894341,0.003117565,0.022126356,23.0
1044,18,894.4905760500000,23.285578120000000,-4.4413792800000000,0.004965003,0.0260318259999999,24.0
1045,18,894.6417973600000,25.95803668,-3.61213649,0.004037581,0.029015006,25.0
1046,18,894.700025999,32.61721663,-4.99898311,0.005587076,0.036455969,26.0
1047,18,894.595356381,29.51983812,-7.5181035,0.008403984,0.03299756,27.0
1048,18,894.800647109,32.67757129,-4.33772378,0.004847716,0.036521872,28.0
1049,18,894.54674104,23.06807693,-1.67625799,0.00187367,0.02578669,29.0
1050,18,894.5951829,29.89913246,-3.3625885,0.003758819,0.033422309,30.0
1051,18,894.8591058200000,31.84405471,-2.02623804,0.0022644799999999,0.035585548,31.0
1052,18,894.37120859,33.23785682,-1.81669138,0.002030944,0.037162956,32.0
1053,18,894.5201344,32.78117764,-3.27226217,0.003658082,0.036646713,33.0
1054,18,894.6068004900000,22.47050908,-3.25345281,0.003636701,0.025117571,34.0
1055,18,894.65140215,25.34190942,-2.24725858,0.002511733,0.028325134,35.0
1056,18,894.57448059,28.47109004,-1.12284169,0.001255219,0.031826479,36.0
1057,18,894.64384335,33.2113182,0.69078881,-0.000772166,0.03712254,37.0
1058,18,894.79060271,32.81291842,-1.03896764,0.001161062,0.036671149,38.0
1059,18,894.59975182,34.66164894,-1.0712558100000000,0.0011974549999999,0.03874543,39.0
1060,18,894.775479666,37.28550311,-1.41612529,0.00158265,0.041670186,40.0
1061,18,894.68227435,36.29444169,-1.96702771,0.002198557,0.04056697,41.0
1062,18,894.7196072200000,34.5462992,-1.3797181,0.001542137,0.038611385,42.0
1063,18,894.322981213,27.98020519,0.24216059,-0.000269786,0.031288921,43.0
1064,18,895.0569644490000,47.330422040000000,3.01751516,-0.003370581,0.052880869,44.0
1065,18,894.7766403330000,41.462709670000000,-0.7049587,0.000787884,0.046335971,45.0
1066,18,894.84610558,34.51478761,-10.33996184,0.011555157,0.038570817,46.0
1067,18,894.5008487,29.71765069,-4.6106690200000000,0.005155054,0.033223167,47.0
1068,18,894.7315938,29.582381,-9.60674259,0.010737446,0.033063133,48.0
1069,18,894.5788783000000,30.020909380000000,-9.20930698,0.010294652,0.033558267,49.0
1070,18,894.6527862700000,30.50242397,-10.2085049,0.011410696,0.034094056,50.0
1071,18,894.62403764,27.10639914,-8.81780426,0.009856073,0.0302991619999999,51.0
1072,18,894.62770124,25.036610960000000,-5.01547224,0.005606158,0.027985282,52.0
1073,18,894.50001017,25.31849084,-4.10879367,0.004593354,0.02830486,53.0
1074,18,894.5321116000000,28.2669073,-2.95696301,0.003305497,0.031599231,54.0
1075,18,894.71220093,31.28442918,-3.41863949,0.003820957,0.034965888,55.0
1076,18,894.6380967100000,30.50242984,-2.80253215,0.003132549,0.034094644,56.0
1077,18,894.6279682240000,35.214302670000000,-2.85174458,0.003187713,0.039362144,57.0
1078,18,894.5713717,32.76255214,-2.227712,0.002490278,0.036623753,58.0
1079,18,894.62099226,28.57984298,-0.25657148,0.000286794,0.031946414,59.0
1080,19,756.9089285490000,1.27739154,18.56479467,-0.024527546,0.001687361,0.0
1081,19,756.9889467120000,0.1305855,20.89355089,-0.027601135,0.0001724989999999,1.0
1082,19,756.877741591,1.81257264,20.93692926,-0.027661995,0.002394208,2.0
1083,19,756.978295862,2.36655471,20.8617835,-0.027559235,0.003126007,3.0
1084,19,756.8612657,5.24439765,22.13123251,-0.029240957,0.006929432,4.0
1085,19,757.00490051,7.60579693,22.28668899,-0.029440636,0.0100472269999999,5.0
1086,19,756.96218954,6.89325558,21.87079816,-0.028892716,0.009106232,6.0
1087,19,756.9994185100000,5.38108745,22.84073386,-0.0301727,0.00710861,7.0
1088,19,757.0148206700000,6.036161370000000,22.22260515,-0.02935553,0.007974311,8.0
1089,19,756.96467559,7.59958285,22.59135932,-0.029844678,0.010040171,9.0
1090,19,757.015351529,3.27775619,21.91585245,-0.028950382,0.004329902,10.0
1091,19,756.822727126,1.74479591,22.69790887,-0.0299913409999999,0.002304961,11.0
1092,19,757.06332194,8.8232099,23.74127006,-0.031359804,0.011654916,12.0
1093,19,756.96102583,15.62838371,25.030124640000000,-0.033067314,0.0206485769999999,13.0
1094,19,757.123009894,5.12514685,26.24093862,-0.034658964,0.006770043,14.0
1095,19,756.8623738500000,4.76378596,23.69169251,-0.031302575,0.0062931429999999,15.0
1096,19,757.194375668,8.22887845,22.8095158,-0.030124033,0.010866711,16.0
1097,19,756.57302366,17.881712930000000,22.84210837,-0.0301912589999999,0.023634802,17.0
1098,19,757.3341506300000,8.229563600000000,22.35970344,-0.029523897,0.010863718,18.0
1099,19,757.03243464,7.11199588,22.008755390000000,-0.029072336,0.00939433,19.0
1100,19,757.05614861,9.06093593,21.65748692,-0.02860752,0.0119687289999999,20.0
1101,19,756.9809716800000,8.27195002,22.50859889,-0.029734706,0.010927371,21.0
1102,19,757.0672964100000,7.9529452,21.32914143,-0.0281733219999999,0.010504969,22.0
1103,19,756.95411064,7.38577787,22.59293562,-0.029847131,0.009757139,23.0
1104,19,756.97253443,8.642053020000000,24.5811585,-0.0324730909999999,0.011416733,24.0
1105,19,757.05966296,8.24911031,26.60786549,-0.03514635,0.010896339,25.0
1106,19,757.017696696,6.60392442,25.31147227,-0.033435785,0.008723461,26.0
1107,19,756.94628636,5.768077030000000,24.17629747,-0.031939288,0.007620192,27.0
1108,19,756.9250343900000,5.53119236,22.20520128,-0.029335894,0.007307322,28.0
