subject_id,Second,Fz,Mx,My,CoPx,CoPy
24,10,499.832956257,32.11001186,1.2572426700000000,-0.0025153950000000000,0.064241338
24,11,499.802121822,31.76102346,1.92172306,-0.00384499,0.063547171
24,12,499.86505444,33.33551963,1.54934889,-0.003099517,0.066689028
24,13,499.802255184,31.780902020000000,2.03674443,-0.0040751270000000000,0.063586731
24,14,499.855163754,32.7106791,1.8868041600000000,-0.003774692,0.06544024700000000
24,15,499.89980835,33.71478071,1.9464909500000000,-0.003893798,0.067443041
24,16,499.79370342,34.06711776,2.3393960800000000,-0.0046807510000000000,0.068162368
24,17,499.90169764,33.43639123,2.19390515,-0.004388671,0.066885841
24,18,499.782892726,29.73370236,2.5245348,-0.005051241,0.059493133000000000
24,19,499.78616094000000,30.93291487,2.98741959,-0.005977395,0.061892233
24,20,499.775113969,31.1224886,2.52950732,-0.005061284,0.062273009000000000
24,21,499.70767141,30.873236240000000,2.6357237000000000,-0.005274449,0.06178253
24,22,499.822125894,31.821598010000000,2.32397904,-0.004649639,0.063665598
24,23,499.90495252500000,32.64842327,2.1907937700000000,-0.004382404,0.065309088
24,24,499.758900798,32.91591254,2.1278389200000000,-0.004257660000000000,0.06586352100000000
24,25,499.86118015,32.73381846,2.04336664,-0.004087853,0.065485819
24,26,499.724270714,31.872145490000000,2.2362453700000000,-0.004474919,0.063779442
24,27,499.794734969,31.43053682,2.17170971,-0.004345189,0.062886903
24,28,499.84238213500000,32.99602449,2.12221892,-0.004245784000000000,0.066012768
24,29,499.80223296000000,33.95997044,2.1699600300000000,-0.004341584,0.067946759
24,30,499.86085401,33.06383709,2.5312325100000000,-0.00506386,0.066145994
24,31,499.78041776,34.03610746,2.19775938,-0.004397464,0.068102311
24,32,499.90730003,36.79121372,2.72204855,-0.005445218,0.073596076
24,33,499.7974042,37.3835417,2.1002507500000000,-0.00420254,0.074797769
24,34,499.781419872,31.68279179,3.19630426,-0.006395421,0.063393219
24,35,499.80531143,28.66426578,1.80555376,-0.00361255,0.057350817
24,36,499.80865479,28.377236680000000,3.15670979,-0.006315941000000000,0.056776147
24,37,499.68156707000000,29.48603267,2.75086335,-0.005505236,0.059009699
24,38,499.74490673000000,29.89710436,2.79516012,-0.005593024000000000,0.059824736
24,39,499.857165331,32.48784867,2.62088812,-0.005243228,0.06499421200000000
24,40,499.76208148,33.245187380000000,2.78004753,-0.005562898000000000,0.066522108
24,41,499.84880097000000,33.396965470000000,3.2328913300000000,-0.006467705,0.066814175
24,42,499.83362158,33.629010560000000,2.88943083,-0.00578078,0.06728038700000000
24,43,499.83697489,33.110724050000000,3.00041058,-0.00600274,0.066243064
24,44,499.80726593000000,32.66911428,2.6574606200000000,-0.0053169460000000000,0.065363303
24,45,499.78974107,31.54975976,2.4624273900000000,-0.004926913,0.06312595
24,46,499.79531342,32.87397575,2.7822703200000000,-0.005566812,0.06577485
24,47,499.92404725,32.99042424,2.5247283500000000,-0.005050189000000000,0.065990912
24,48,499.697582938,30.50789079,2.72463378,-0.0054525650000000000,0.061052963
